OnHand,Complete,Sealed,Boxed,Item,Type,Property,Line,Wave,match_status,match_strategy,matched_catalog_item_id,matched_catalog_franchise,matched_catalog_property_name,matched_catalog_product_line,matched_catalog_manufacturer,matched_catalog_release_year,matched_catalog_wave,matched_catalog_item_name
1,1,1,1,Queen Grayskull,Figure,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464829,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Queen Grayskull
1,1,1,1,Prahvus,Figure,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464828,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Prahvus
1,1,0,1,Point Dread and Talon Fighter,Playset,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464827,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Point Dread and Talon Fighter
1,1,1,1,Perfuma,Figure,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464826,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Perfuma
1,1,1,1,Peekablue,Figure,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464825,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Peekablue
1,1,1,1,Oo-Larr,Figure,Masters of the Universe,Classics,Wave 8,matched,franchise+line+wave+item,1464824,Masters of the Universe,Classics,Classics,Mattel,2015,Wave 8,Oo-Larr
1,1,1,1,Vultak,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464949,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Vultak
1,1,1,1,Tuskador,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464948,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Tuskador
2,2,1,2,Serpentine King Hssss,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464947,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Serpentine King Hssss
1,1,0,1,Roton with Skelecon,Vehicle,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464946,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Roton with Skelecon
1,1,1,1,Red Beastman,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464945,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Red Beastman
2,2,1,2,Night Stalker,Vehicle,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464944,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Night Stalker
1,1,1,1,Lord Masque,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464943,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Lord Masque
1,1,1,1,Green Granamyr,Vehicle,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464941,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Green Granamyr
1,1,1,1,General Sunder,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464940,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,General Sunder
1,1,1,1,Despara,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464939,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Despara
1,1,1,1,Darius,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464938,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Darius
1,1,1,1,Crita,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464937,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Crita
1,1,1,1,Camo Khan,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464936,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Camo Khan
1,1,1,1,Anti-Eternia He-Man,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464935,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Anti-Eternia He-Man
1,1,1,1,Horde Wraith,Figure,Masters of the Universe,Classics,Wave 9,matched,franchise+line+wave+item,1464942,Masters of the Universe,Classics,Classics,Mattel,2016,Wave 9,Horde Wraith
1,1,1,1,Trap-Jaw,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465048,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Trap-Jaw
1,1,1,1,Skeletor,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465047,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Skeletor
1,1,1,1,He-Man,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465046,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,He-Man
1,1,1,1,Evil-Lyn,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465045,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Evil-Lyn
1,1,1,1,Clawful,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465043,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Clawful
1,1,1,1,Beastman,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465042,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Beastman
1,1,0,1,Evil Seed,Figure,Masters of the Universe,Club Grayskull,Wave 1,matched,franchise+line+wave+item,1465044,Masters of the Universe,Classics,Club Grayskull,Mattel,2016,Wave 1,Evil Seed
1,1,1,1,Tri-Klops,Figure,Masters of the Universe,Club Grayskull,Wave 2,matched,franchise+line+wave+item,1465154,Masters of the Universe,Classics,Club Grayskull,Mattel,2017,Wave 2,Tri-Klops
1,1,1,1,Teela,Figure,Masters of the Universe,Club Grayskull,Wave 2,matched,franchise+line+wave+item,1465153,Masters of the Universe,Classics,Club Grayskull,Mattel,2017,Wave 2,Teela
1,1,1,1,Man-At-Arms,Figure,Masters of the Universe,Club Grayskull,Wave 2,matched,franchise+line+wave+item,1465152,Masters of the Universe,Classics,Club Grayskull,Mattel,2017,Wave 2,Man-At-Arms
1,1,1,1,Hordak,Figure,Masters of the Universe,Club Grayskull,Wave 2,matched,franchise+line+wave+item,1465151,Masters of the Universe,Classics,Club Grayskull,Mattel,2017,Wave 2,Hordak
1,1,1,1,Chopper,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465166,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Chopper
1,1,1,1,Fisto,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465167,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Fisto
1,1,1,1,Grizzlor,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465168,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Grizzlor
1,1,1,1,Uncle Mortok and Driel,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465178,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Uncle Mortok and Driel
1,1,1,1,Tung Lashor,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465177,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Tung Lashor
1,1,1,1,Spikor,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465176,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Spikor
1,1,1,1,Sorceress,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465175,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Sorceress
1,1,1,1,She-Ra,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465174,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,She-Ra
1,1,1,1,Mer-Man,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465173,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Mer-Man
1,1,1,1,Mantenna,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465172,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Mantenna
1,1,1,1,Man-E-Faces,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465171,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Man-E-Faces
1,1,1,1,Laughing Prince Adam,Figure,Masters of the Universe,Club Grayskull,Wave 3,matched,franchise+line+wave+item,1465170,Masters of the Universe,Classics,Club Grayskull,Mattel,2018,Wave 3,Laughing Prince Adam
1,1,1,1,Stratos,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465208,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Stratos
1,1,1,1,Shadow Weaver,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465207,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Shadow Weaver
1,1,1,1,Roboto,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465206,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Roboto
1,1,1,1,Prince Adam,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465205,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Prince Adam
1,1,1,1,Modulok,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465204,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Modulok
1,1,1,1,Kittrina,Figure,Masters of the Universe,Club Grayskull,Wave 4,matched,franchise+line+wave+item,1465203,Masters of the Universe,Classics,Club Grayskull,Mattel,2019,Wave 4,Kittrina
1,1,1,1,Valance,Accessory,Masters of the Universe,He-Man 200X,Accessories,matched,franchise+line+wave+item,1403648,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Accessories,Valance
1,1,0,0,Rock 'Em Sock 'Em Playset,Playset,Masters of the Universe,He-Man 200X,Accessories,matched,franchise+line+wave+item,1403647,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Accessories,Rock 'Em Sock 'Em Playset
1,1,1,1,McDonald's Panthor,Accessory,Masters of the Universe,He-Man 200X,Accessories,matched,franchise+line+wave+item,1403646,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Accessories,McDonald's Panthor
1,1,1,1,Terrordacyl,Vehicle,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403634,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Terrordacyl
1,1,1,1,Stratos,Figure,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403633,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Stratos
1,1,1,1,Skeletor,Figure,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403632,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Skeletor
1,1,0,1,Castle Grayskull,Playset,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403626,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Castle Grayskull
2,2,1,1,Beast Man,Figure,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403625,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Beast Man
1,1,1,1,Battle Sound Skeletor,Figure,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403623,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Battle Sound Skeletor
1,1,1,1,Man-At-Arms,Figure,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403629,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Man-At-Arms
1,1,1,1,Battle Ram Chariot,Vehicle,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403621,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Battle Ram Chariot
1,1,1,1,Battle Hawk,Vehicle,Masters of the Universe,He-Man 200X,Wave 1,matched,franchise+line+wave+item,1403620,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 1,Battle Hawk
1,1,1,1,Bashin' Beetle,Vehicle,Masters of the Universe,He-Man 200X,Wave 2,matched,franchise+line+wave+item,1403635,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 2,Bashin' Beetle
1,1,1,1,Ram-Man,Figure,Masters of the Universe,He-Man 200X,Wave 2,matched,franchise+line+wave+item,1403643,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 2,Ram-Man
1,1,1,1,Mer-Man,Mini,Masters of the Universe,He-Man 200X,Wave 2,matched,franchise+line+wave+item,1403642,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 2,Mer-Man
1,1,0,0,Mecha-Nek,Figure,Masters of the Universe,He-Man 200X,Wave 2,matched,franchise+line+wave+item,1403641,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2002,Wave 2,Mecha-Nek
1,1,1,,Smash Blade He-Man,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403660,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Smash Blade He-Man
1,1,1,1,Skeletor Bat Fight Pak,Accessory,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403659,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Skeletor Bat Fight Pak
1,1,1,,Samurai Man-At-Arms,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403657,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Samurai Man-At-Arms
1,1,1,1,Samurai He-Man,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403656,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Samurai He-Man
1,1,0,0,Samurai Battlecat,Vehicle,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403655,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Samurai Battlecat
1,1,1,1,Samurai Battle Raptor,Vehicle,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403654,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Samurai Battle Raptor
1,1,0,0,Orko,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403653,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Orko
1,1,1,1,He-Man Eagle Fight Pak,Accessory,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403652,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,He-Man Eagle Fight Pak
1,1,1,1,Dragon Walker (with Jungle Attack He-Man),Vehicle,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403651,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Dragon Walker (with Jungle Attack He-Man)
1,1,1,1,Attack Squid,Vehicle,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403649,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Attack Squid
1,1,1,1,Teela,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403662,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Teela
1,1,0,0,Trap Jaw,Figure,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403663,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,Trap Jaw
1,1,1,1,War Whale,Vehicle,Masters of the Universe,He-Man 200X,Wave 3,matched,franchise+line+wave+item,1403665,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 3,War Whale
1,1,0,1,Sy-Klone,Figure,Masters of the Universe,He-Man 200X,Wave 4,matched,franchise+line+wave+item,1403675,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 4,Sy-Klone
1,1,1,1,Slime Pit,Playset,Masters of the Universe,He-Man 200X,Wave 4,matched,franchise+line+wave+item,1403673,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 4,Slime Pit
1,1,1,1,Martial Arts He-Man,Figure,Masters of the Universe,He-Man 200X,Wave 4,matched,franchise+line+wave+item,1403670,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 4,Martial Arts He-Man
1,1,1,1,Faker,Figure,Masters of the Universe,He-Man 200X,Wave 4,matched,franchise+line+wave+item,1403667,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 4,Faker
1,1,1,1,Prince Adam,Figure,Masters of the Universe,He-Man 200X,Wave 4,matched,franchise+line+wave+item,1403672,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 4,Prince Adam
1,1,1,1,Wolf Armor He-Man vs. Snake Armor Skeletor,Multi-Pack,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403702,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Wolf Armor He-Man vs. Snake Armor Skeletor
1,1,1,1,Battle Armor Skeletor,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403680,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Battle Armor Skeletor
1,1,1,1,Battle Armor He-Man,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403679,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Battle Armor He-Man
1,1,1,1,Battle Station,Playset,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403681,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Battle Station
2,2,1,1,Buzz-Off,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403683,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Buzz-Off
2,2,1,1,Whiplash,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403701,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Whiplash
1,1,0,0,Two-Bad,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403700,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Two-Bad
1,1,1,1,Tri-Klops (repaint: silver pants),Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403699,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Tri-Klops (repaint: silver pants)
1,1,0,0,Sky Strike Stratos,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403697,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Sky Strike Stratos
1,1,1,1,Shield Strike He-Man,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403696,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Shield Strike He-Man
1,1,1,1,Roboto,Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403695,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Roboto
1,1,0,0,Ram-Man (repaint: bronze shoulder pads),Figure,Masters of the Universe,He-Man 200X,Wave 5,matched,franchise+line+wave+item,1403694,Masters of the Universe,He-Man 200X,He-Man 200X,Mattel,2003,Wave 5,Ram-Man (repaint: bronze shoulder pads)
